Date,MaxTemp,MinTemp,TOTALDEMAND,RRP,DAILYT
2019-04-23,18.766666666667074,9.86666666666672,4760.03687500004,88.2916666666666,7505583.665800071
2019-04-24,22.46666666666649,14.550000000000018,4719.342916666679,86.22291666666683,7372737.836800065
2019-04-25,21.16666666666759,9.20000000000008,4088.019374999979,61.45270833333281,6923177.49199994
2019-04-26,15.799999999999825,11.766666666666493,4467.774583333326,57.51666666666638,8153917.727800174
2019-04-27,16.133333333334026,7.866666666666707,4390.622083333337,78.42291666666682,8543671.010599896
2019-04-28,17.49999999999994,12.199999999999864,4210.7262500000015,83.22833333333367,8143489.070799964
2019-04-29,17.599999999999746,10.19999999999992,4929.480208333297,118.84729166666577,8144012.681600082
2019-04-30,23.666666666666668,6.133333333333263,4604.816666666684,95.29708333333393,7755926.433400203
2019-05-01,23.06666666666639,14.43333333333332,4052.616249999982,82.21062499999962,7486179.22699986
2019-05-02,20.700000000000728,16.333333333333215,4987.585208333347,89.27749999999995,7586984.931800056
2019-05-03,20.5333333333344,10.833333333333053,5253.063749999969,118.03083333333204,7220389.0341998
2019-05-04,16.09999999999953,12.500000000000012,4645.197083333331,97.43666666666726,7978847.393199933
2019-05-05,16.766666666666982,10.533333333333308,4365.446041666675,107.29645833333309,8076641.632600191
2019-05-06,17.100000000000318,9.93333333333322,5743.53395833336,150.09499999999932,8437589.410199668
2019-05-07,19.250000000000245,6.766666666666606,5532.262291666683,76.29229166666714,8175800.84900019
2019-05-08,17.166666666666362,10.099999999999731,5235.502291666674,104.03979166666664,8961050.958000042
2019-05-09,16.800000000000683,8.96666666666682,5009.298958333355,97.19770833333338,9410723.25460017
2019-05-10,14.066666666666363,10.36666666666708,4224.417083333311,87.1047916666671,10023674.015999913
2019-05-11,16.13333333333301,9.666666666666814,4034.0416666666806,62.838125000000396,9161698.845799977
2019-05-12,17.599999999999756,11.699999999999866,4495.487083333353,44.317708333333144,8478460.40339983
2019-05-13,18.59999999999923,12.30000000000015,4983.275208333314,74.30833333333338,8649914.08759996
2019-05-14,20.000000000000885,11.099999999999843,5125.221250000004,87.89729166666642,8291440.353599988
2019-05-15,16.333333333333524,10.86666666666638,5261.032291666664,97.50354166666605,8700605.638999978
2019-05-16,16.199999999999694,10.033333333333378,5307.895208333319,96.95104166666634,8660063.945199886
2019-05-17,18.366666666665825,4.666666666666588,5288.926666666653,94.15916666666615,8800874.941600062
2019-05-18,19.900000000000414,4.533333333333336,4707.943124999991,85.38729166666661,8320655.523999957
2019-05-19,22.033333333333967,6.7333333333334835,4335.6187500000115,74.50645833333363,8077336.262999888
2019-05-20,19.36666666666686,10.466666666666747,4947.2258333333675,90.83666666666677,8762673.688399885
